,trade_date,close,open,high,low,vol
4258,20061013,1784.656,1776.511,1792.868,1773.233,42539842.0
4259,20061012,1778.181,1790.631,1792.239,1774.142,53169046.0
4260,20061011,1790.104,1784.518,1792.761,1771.016,49283882.0
4261,20061010,1784.862,1784.22,1793.141,1771.856,55136493.0
4262,20061009,1785.385,1768.144,1786.11,1763.111,52935143.0
4263,20060929,1752.424,1740.059,1755.691,1740.059,41236285.0
4264,20060928,1736.963,1725.515,1740.787,1722.219,33979858.0
4265,20060927,1725.039,1711.514,1725.501,1709.766,29247158.0
4266,20060926,1712.637,1720.781,1721.584,1704.774,33134530.0
4267,20060925,1722.366,1722.744,1732.279,1709.771,40168093.0
4268,20060922,1725.361,1744.605,1746.615,1724.104,44777828.0
4269,20060921,1740.901,1731.585,1743.63,1731.222,39533146.0
4270,20060920,1732.453,1733.637,1737.734,1720.835,38836571.0
4271,20060919,1735.241,1735.301,1743.021,1728.289,43455330.0
4272,20060918,1732.987,1727.915,1733.413,1719.16,44840062.0
4273,20060915,1721.045,1689.605,1722.66,1689.51,47032307.0
4274,20060914,1689.692,1689.631,1696.622,1672.884,33888258.0
4275,20060913,1689.389,1695.351,1713.989,1687.049,43045691.0
4276,20060912,1695.862,1675.198,1699.585,1673.441,37390453.0
4277,20060911,1674.966,1668.161,1675.094,1653.01,30590529.0
4278,20060908,1667.984,1659.702,1671.308,1658.673,26552028.0
4279,20060907,1661.19,1683.782,1683.89,1655.408,31522754.0
4280,20060906,1672.121,1665.13,1672.26,1656.863,33579623.0
4281,20060905,1664.078,1659.737,1669.901,1657.047,40533493.0
4282,20060904,1657.52,1635.332,1657.691,1635.122,33093426.0
4283,20060901,1636.691,1658.66,1660.518,1634.026,35954575.0
4284,20060831,1658.638,1655.903,1661.473,1649.997,35135016.0
4285,20060830,1655.195,1648.348,1656.232,1640.281,31442858.0
4286,20060829,1651.024,1652.672,1667.53,1649.593,48050411.0
4287,20060828,1650.438,1627.123,1651.289,1624.281,39341243.0
4288,20060825,1623.034,1622.481,1630.047,1619.735,27821614.0
4289,20060824,1623.017,1612.699,1623.169,1601.887,25061297.0
4290,20060823,1612.396,1614.393,1621.399,1608.741,27212907.0
4291,20060822,1613.355,1601.523,1619.074,1598.776,26701211.0
4292,20060821,1601.15,1565.457,1602.13,1558.1,23374318.0
4293,20060818,1598.018,1601.567,1614.365,1596.562,23974248.0
4294,20060817,1603.332,1612.412,1612.412,1592.846,23391904.0
4295,20060816,1616.41,1596.056,1616.453,1591.857,28563998.0
4296,20060815,1595.657,1568.267,1596.653,1564.398,20259214.0
4297,20060814,1570.738,1605.202,1611.661,1566.722,25655050.0
4298,20060811,1605.926,1605.597,1610.763,1596.217,23451467.0
4299,20060810,1606.065,1578.354,1606.943,1577.86,26323136.0
4300,20060809,1578.566,1581.803,1585.173,1571.709,21636036.0
4301,20060808,1580.577,1547.905,1581.753,1547.905,23382998.0
4302,20060807,1547.436,1561.801,1570.054,1541.413,24099206.0
4303,20060804,1570.15,1601.608,1612.1,1567.251,25867054.0
4304,20060803,1601.058,1599.746,1609.425,1587.119,20822293.0
4305,20060802,1600.872,1598.758,1608.777,1577.902,27865763.0
4306,20060801,1600.614,1619.635,1625.044,1596.658,32310660.0
4307,20060731,1612.733,1659.535,1659.535,1611.163,33654486.0
4308,20060728,1662.031,1674.43,1678.527,1646.346,33268968.0
4309,20060727,1675.168,1685.347,1701.611,1665.386,36201831.0
4310,20060726,1686.654,1688.538,1691.429,1675.662,31167231.0
4311,20060725,1685.461,1668.138,1690.613,1668.138,34237801.0
4312,20060724,1665.944,1648.749,1667.617,1632.687,31184008.0
4313,20060721,1665.328,1653.811,1669.288,1653.507,29960489.0
4314,20060720,1655.122,1642.624,1658.054,1636.259,28661197.0
4315,20060719,1645.16,1681.771,1681.771,1637.486,35059830.0
4316,20060718,1684.252,1682.36,1684.672,1666.311,31405354.0
4317,20060717,1682.887,1662.047,1684.344,1653.603,32203933.0
4318,20060714,1665.208,1641.138,1676.754,1633.898,41587804.0
4319,20060713,1655.773,1736.207,1737.595,1654.486,67471589.0
4320,20060712,1740.0,1745.878,1753.275,1737.999,48785891.0
4321,20060711,1745.806,1736.986,1746.724,1725.231,40085450.0
4322,20060710,1734.329,1730.698,1737.031,1715.828,39049526.0
4323,20060707,1730.19,1746.521,1750.028,1724.675,49430127.0
4324,20060706,1741.47,1715.279,1742.204,1711.651,50062669.0
4325,20060705,1718.555,1755.222,1757.472,1703.585,60720806.0
4326,20060704,1681.547,1700.323,1702.658,1670.13,54316492.0
4327,20060703,1697.282,1677.311,1697.83,1670.016,48636592.0
4328,20060630,1672.211,1679.724,1690.953,1662.28,49837076.0
4329,20060629,1671.618,1641.928,1672.101,1641.928,51799028.0
4330,20060628,1639.286,1638.23,1642.354,1627.068,33220601.0
4331,20060627,1639.551,1636.703,1642.571,1627.592,36451784.0
4332,20060626,1633.449,1607.786,1635.803,1607.786,39499250.0
4333,20060623,1605.711,1594.495,1608.108,1582.019,35026778.0
4334,20060622,1596.066,1593.097,1605.252,1587.799,32465888.0
4335,20060621,1598.116,1590.607,1617.714,1570.083,39705880.0
4336,20060620,1592.332,1583.871,1592.832,1572.582,35537111.0
4337,20060619,1586.286,1559.985,1591.85,1544.931,35562047.0
4338,20060616,1574.467,1540.187,1574.475,1540.187,33572612.0
4339,20060615,1533.98,1531.247,1551.3,1528.23,28473398.0
4340,20060614,1531.327,1540.635,1540.635,1512.521,32438103.0
4341,20060613,1548.495,1552.098,1570.1,1532.059,32450683.0
4342,20060612,1552.798,1540.216,1566.447,1529.503,31496274.0
4343,20060609,1551.384,1583.956,1594.438,1550.202,47003917.0
4344,20060608,1591.49,1576.435,1596.122,1540.934,54576873.0
4345,20060607,1589.545,1678.238,1678.238,1588.971,65085316.0
4346,20060606,1679.126,1681.22,1692.825,1672.814,58422960.0
4347,20060605,1684.624,1669.236,1685.292,1639.68,67297771.0
4348,20060602,1669.399,1688.782,1695.58,1659.14,78144691.0
4349,20060601,1684.195,1639.673,1684.709,1635.746,67843864.0
4350,20060531,1641.3,1656.284,1667.233,1628.679,57015979.0
4351,20060530,1657.288,1654.98,1663.929,1634.9,53087733.0
4352,20060529,1648.538,1622.108,1648.838,1609.005,51715168.0
4353,20060526,1613.894,1596.565,1614.553,1593.093,43722532.0
4354,20060525,1591.425,1585.466,1598.559,1563.863,41049372.0
4355,20060524,1590.924,1609.742,1634.59,1562.387,57270432.0
4356,20060523,1604.552,1647.962,1648.528,1597.102,69900145.0
4357,20060522,1657.689,1656.754,1674.221,1646.683,77258873.0
4358,20060519,1659.545,1620.213,1664.614,1610.04,77086291.0
4359,20060518,1617.281,1611.657,1630.073,1582.962,60585107.0
4360,20060517,1625.146,1613.23,1640.695,1592.185,70980534.0
4361,20060516,1613.251,1658.692,1678.599,1604.784,88275040.0
4362,20060515,1664.088,1616.259,1664.938,1606.57,87725270.0
4363,20060512,1602.832,1532.878,1603.211,1531.233,68393752.0
4364,20060511,1537.377,1547.556,1583.761,1536.292,73218335.0
4365,20060510,1545.687,1537.561,1554.034,1518.335,62717096.0
4366,20060509,1531.161,1503.239,1532.754,1497.994,64683904.0
4367,20060508,1497.104,1446.992,1497.202,1446.992,51620655.0
4368,20060428,1440.223,1403.523,1444.714,1389.346,44562043.0
4369,20060427,1416.732,1418.903,1424.465,1407.141,37608444.0
4370,20060426,1417.477,1399.068,1426.626,1397.349,48410649.0
4371,20060425,1399.767,1405.898,1409.274,1386.126,43248836.0
4372,20060424,1409.786,1423.409,1429.056,1402.269,52015803.0
4373,20060421,1416.793,1385.923,1419.891,1383.45,45569103.0
4374,20060420,1385.9,1398.098,1404.192,1376.961,43303288.0
4375,20060419,1396.702,1389.134,1399.547,1378.796,40578163.0
4376,20060418,1385.114,1379.813,1391.378,1370.153,36785181.0
4377,20060417,1378.614,1360.644,1383.654,1353.396,42219761.0
4378,20060414,1359.538,1330.095,1360.094,1328.435,37871219.0
4379,20060413,1332.33,1359.278,1364.316,1331.682,41299055.0
4380,20060412,1360.132,1361.741,1364.691,1355.655,37129072.0
4381,20060411,1362.229,1360.978,1366.523,1350.323,43870408.0
4382,20060410,1359.081,1344.239,1359.408,1339.523,41415428.0
4383,20060407,1342.965,1340.646,1345.291,1330.513,40666055.0
4384,20060406,1339.737,1341.736,1348.52,1336.138,41715075.0
4385,20060405,1340.162,1330.561,1341.504,1326.533,37763198.0
4386,20060404,1329.798,1319.837,1330.105,1315.331,37134050.0
4387,20060403,1319.471,1298.684,1319.485,1298.684,32804669.0
4388,20060331,1298.295,1291.518,1298.751,1285.735,26636858.0
4389,20060330,1294.718,1305.843,1308.496,1293.829,26038827.0
4390,20060329,1305.567,1299.383,1313.125,1296.59,34152236.0
4391,20060328,1298.791,1295.76,1302.648,1293.0,25011826.0
4392,20060327,1295.915,1296.066,1296.593,1283.682,20613246.0
4393,20060324,1294.704,1302.141,1308.057,1293.296,24423936.0
4394,20060323,1302.457,1296.194,1302.791,1289.525,25465408.0
4395,20060322,1296.706,1289.461,1296.912,1281.128,22330090.0
4396,20060321,1290.395,1288.555,1297.608,1285.431,24345687.0
4397,20060320,1288.418,1269.581,1288.971,1264.41,20297174.0
4398,20060317,1269.462,1273.01,1276.628,1265.606,18754804.0
4399,20060316,1274.19,1274.615,1277.194,1270.831,18322699.0
4400,20060315,1274.812,1259.231,1275.515,1258.146,18451269.0
4401,20060314,1259.044,1260.422,1262.752,1250.277,14875712.0
4402,20060313,1259.674,1245.3,1260.071,1245.3,13775153.0
4403,20060310,1245.653,1245.188,1253.911,1240.751,14095626.0
4404,20060309,1245.166,1247.462,1253.758,1242.681,15385934.0
4405,20060308,1250.384,1256.685,1258.239,1238.156,19841574.0
4406,20060307,1259.916,1288.255,1288.255,1257.54,22653395.0
4407,20060306,1288.955,1292.747,1296.847,1286.644,20329582.0
4408,20060303,1293.297,1284.606,1295.411,1275.624,24925458.0
4409,20060302,1285.666,1306.585,1307.639,1281.571,28445729.0
4410,20060301,1306.586,1299.154,1308.196,1297.763,23640674.0
4411,20060228,1299.03,1294.807,1299.473,1277.741,23647422.0
4412,20060227,1297.186,1297.687,1304.613,1293.467,26819785.0
4413,20060224,1296.866,1289.434,1297.343,1286.962,23578148.0
4414,20060223,1288.847,1284.13,1289.943,1273.942,22875047.0
4415,20060222,1284.226,1288.853,1297.939,1282.91,28517841.0
4416,20060221,1288.419,1266.645,1288.546,1256.808,26659021.0
4417,20060220,1267.542,1268.107,1279.423,1265.38,21542797.0
4418,20060217,1267.408,1269.4,1280.041,1265.141,25903067.0
4419,20060216,1270.633,1298.497,1298.497,1268.564,32352607.0
4420,20060215,1299.166,1289.138,1300.995,1288.637,30147904.0
4421,20060214,1286.327,1279.627,1286.421,1275.85,22541704.0
4422,20060213,1279.64,1283.776,1284.951,1267.561,26131772.0
4423,20060210,1282.656,1269.536,1284.096,1266.225,26314211.0
4424,20060209,1269.454,1288.966,1288.966,1266.811,29079091.0
4425,20060208,1290.055,1282.121,1291.737,1276.02,32857299.0
4426,20060207,1282.096,1289.453,1297.404,1270.404,38404741.0
4427,20060206,1287.626,1263.003,1287.665,1263.003,29177507.0
4428,20060125,1258.046,1251.269,1260.174,1245.916,26558660.0
4429,20060124,1252.062,1256.005,1262.087,1247.007,29671421.0
4430,20060123,1255.774,1254.777,1257.347,1244.274,29028660.0
4431,20060120,1255.308,1251.409,1258.698,1247.205,33203923.0
4432,20060119,1251.576,1235.083,1251.957,1230.85,33617749.0
4433,20060118,1233.35,1207.525,1234.529,1206.359,26667854.0
4434,20060117,1208.438,1200.255,1209.024,1198.839,19726462.0
4435,20060116,1202.869,1221.11,1221.386,1202.587,25274318.0
4436,20060113,1221.459,1228.157,1231.223,1214.881,27708578.0
4437,20060112,1226.704,1208.766,1227.302,1205.283,27018916.0
4438,20060111,1211.053,1219.811,1223.559,1204.041,30631464.0
4439,20060110,1220.618,1215.848,1220.756,1203.651,26794547.0
4440,20060109,1215.668,1210.32,1217.314,1205.248,28706657.0
4441,20060106,1209.422,1198.811,1215.536,1191.614,34342856.0
4442,20060105,1197.269,1183.305,1197.837,1180.451,29484479.0
4443,20060104,1180.963,1163.878,1181.004,1161.906,23258542.0
4444,20051230,1161.057,1171.575,1173.064,1158.966,20027934.0
4445,20051229,1169.862,1157.506,1169.867,1157.505,21803399.0
4446,20051228,1157.034,1155.117,1157.197,1149.271,14680286.0
4447,20051227,1154.288,1157.489,1158.163,1149.847,15673883.0
4448,20051226,1156.823,1145.77,1159.782,1145.337,18653133.0
4449,20051223,1144.871,1135.705,1144.938,1135.074,14472553.0
4450,20051222,1135.238,1129.564,1136.001,1125.954,11121539.0
4451,20051221,1130.759,1135.977,1142.393,1128.943,12292322.0
4452,20051220,1136.342,1131.796,1136.386,1126.991,11712710.0
4453,20051219,1131.751,1127.837,1134.5,1123.504,12228678.0
4454,20051216,1127.508,1122.733,1127.941,1118.936,12610777.0
4455,20051215,1123.555,1125.672,1134.853,1121.556,16824259.0
4456,20051214,1125.387,1117.47,1127.629,1110.206,15022124.0
4457,20051213,1117.846,1115.765,1119.421,1106.749,11376092.0
4458,20051212,1116.367,1115.751,1118.525,1109.082,11944637.0
4459,20051209,1113.477,1097.515,1114.584,1094.738,13487010.0
4460,20051208,1098.323,1100.685,1106.342,1092.992,10398709.0
4461,20051207,1099.615,1087.741,1100.048,1086.733,10389383.0
4462,20051206,1087.794,1077.578,1089.594,1074.007,11052745.0
4463,20051205,1079.197,1093.101,1093.101,1077.405,11224965.0
4464,20051202,1094.287,1099.756,1102.759,1089.562,10636974.0
4465,20051201,1098.747,1098.784,1104.563,1094.438,8932119.0
4466,20051130,1099.261,1095.299,1099.577,1090.723,10875975.0
4467,20051129,1096.986,1109.569,1110.305,1095.344,11879938.0
4468,20051128,1110.823,1113.829,1119.345,1106.943,12852408.0
4469,20051125,1114.916,1113.283,1115.081,1107.213,15509150.0
4470,20051124,1113.374,1105.335,1117.944,1103.763,17140958.0
4471,20051123,1105.746,1096.56,1106.477,1093.952,12601919.0
4472,20051122,1098.655,1119.689,1119.689,1098.495,14646805.0
4473,20051121,1119.936,1117.776,1122.879,1114.243,15543906.0
4474,20051118,1116.999,1095.521,1122.61,1093.529,22480629.0
4475,20051117,1095.31,1094.878,1098.675,1090.355,11961802.0
4476,20051116,1095.89,1086.826,1096.297,1075.431,12608646.0
4477,20051115,1087.508,1088.512,1099.029,1082.507,12215753.0
4478,20051114,1088.653,1089.559,1089.709,1083.023,9202688.0
4479,20051111,1090.195,1085.694,1094.307,1078.583,12560032.0
4480,20051110,1088.301,1106.944,1106.944,1086.1,16155985.0
4481,20051109,1108.153,1110.547,1117.063,1107.642,16725453.0
4482,20051108,1110.147,1099.94,1111.119,1092.539,15311164.0
4483,20051107,1100.65,1099.527,1100.952,1089.829,12082279.0
4484,20051104,1100.045,1094.258,1100.43,1087.845,12783138.0
4485,20051103,1095.273,1104.594,1111.437,1090.821,16862694.0
4486,20051102,1104.792,1089.997,1108.884,1089.997,18764779.0
4487,20051101,1089.95,1091.677,1094.153,1074.298,13985501.0
4488,20051031,1092.817,1079.04,1096.149,1078.285,14835142.0
4489,20051028,1080.867,1097.585,1102.023,1067.407,17973929.0
4490,20051027,1097.782,1093.93,1101.269,1087.484,17203742.0
4491,20051026,1097.161,1119.429,1119.429,1094.571,19211835.0
4492,20051025,1121.918,1140.173,1140.173,1121.286,16929914.0
4493,20051024,1141.171,1141.331,1143.459,1133.92,17275913.0
4494,20051021,1141.318,1135.61,1145.99,1132.358,18011154.0
4495,20051020,1135.949,1133.453,1136.314,1119.378,17371817.0
4496,20051019,1134.608,1141.052,1150.594,1132.479,18908399.0
4497,20051018,1141.201,1131.263,1142.037,1129.669,18928090.0
4498,20051017,1131.375,1138.379,1138.379,1121.968,15135238.0
4499,20051014,1139.547,1152.374,1154.32,1135.509,15145999.0
4500,20051013,1152.607,1162.023,1165.355,1152.089,16905239.0
4501,20051012,1161.853,1157.485,1165.666,1152.251,18467231.0
4502,20051011,1157.192,1137.948,1157.303,1133.895,13426560.0
4503,20051010,1138.95,1153.672,1153.672,1137.289,11720065.0
4504,20050930,1155.614,1156.77,1158.698,1150.627,14493481.0
4505,20050929,1155.485,1134.441,1155.777,1134.441,18536992.0
4506,20050928,1131.774,1131.317,1142.49,1129.054,14751543.0
4507,20050927,1133.237,1155.053,1157.799,1132.527,18093629.0
4508,20050926,1155.042,1150.933,1155.604,1147.268,14538133.0
4509,20050923,1151.98,1157.295,1164.599,1149.745,18774394.0
4510,20050922,1159.96,1185.688,1185.688,1147.194,28602274.0
4511,20050921,1187.988,1210.852,1210.852,1186.981,31799464.0
4512,20050920,1212.617,1222.255,1223.565,1204.869,32300692.0
4513,20050919,1220.627,1213.486,1220.974,1210.188,24656893.0
4514,20050916,1212.947,1217.419,1217.758,1208.561,22397225.0
4515,20050915,1217.281,1217.519,1218.941,1210.718,27217492.0
4516,20050914,1217.261,1209.267,1217.413,1204.546,32243761.0
4517,20050913,1207.164,1188.25,1207.401,1186.22,25913705.0
4518,20050912,1188.212,1189.747,1191.933,1181.434,17096689.0
4519,20050909,1189.625,1194.495,1204.456,1184.423,22155746.0
4520,20050908,1194.411,1196.273,1201.463,1184.788,30528056.0
4521,20050907,1194.309,1170.77,1194.586,1168.581,28602851.0
4522,20050906,1173.322,1197.231,1201.824,1172.064,33685273.0
4523,20050905,1196.224,1189.065,1196.866,1184.011,26700066.0
4524,20050902,1188.848,1187.062,1188.913,1179.109,28920490.0
4525,20050901,1184.933,1163.7,1185.76,1160.048,33830475.0
4526,20050831,1162.798,1145.813,1163.524,1140.099,21676099.0
4527,20050830,1146.385,1151.621,1153.765,1145.272,18551862.0
4528,20050829,1154.428,1171.999,1172.014,1147.934,24333195.0
4529,20050826,1171.86,1173.01,1174.537,1163.991,24296356.0
4530,20050825,1172.475,1167.999,1172.69,1157.183,24232098.0
4531,20050824,1167.137,1151.448,1171.434,1151.448,22674109.0
4532,20050823,1149.957,1158.829,1159.631,1139.239,21840708.0
4533,20050822,1158.597,1148.972,1162.04,1142.678,24033198.0
4534,20050819,1150.184,1144.459,1157.37,1132.865,31501185.0
4535,20050818,1148.035,1194.436,1201.755,1146.561,49201496.0
4536,20050817,1192.834,1175.176,1193.568,1160.082,32307341.0
4537,20050816,1177.278,1188.02,1192.917,1170.11,33155379.0
4538,20050815,1187.006,1167.033,1187.797,1163.848,30319519.0
4539,20050812,1167.915,1185.266,1192.049,1161.787,40478755.0
4540,20050811,1183.579,1165.443,1184.256,1164.104,36967037.0
4541,20050810,1165.033,1153.209,1165.127,1144.95,31427115.0
4542,20050809,1152.534,1139.122,1152.94,1130.585,27154091.0
4543,20050808,1138.882,1131.803,1146.727,1131.803,30237526.0
4544,20050805,1128.743,1102.62,1129.068,1102.596,27096069.0
4545,20050804,1102.589,1104.91,1108.163,1099.134,19436798.0
4546,20050803,1107.699,1106.317,1120.679,1103.904,31436454.0
4547,20050802,1104.038,1089.528,1104.044,1084.796,19015019.0
4548,20050801,1088.948,1082.796,1094.151,1081.118,14731551.0
4549,20050729,1083.033,1084.972,1088.476,1077.122,17683944.0
4550,20050728,1086.548,1090.11,1097.634,1083.357,24695847.0
4551,20050727,1089.909,1072.564,1090.185,1068.497,23812348.0
4552,20050726,1072.807,1046.536,1078.056,1046.536,25577510.0
4553,20050725,1045.4,1045.269,1048.974,1040.592,14134108.0
4554,20050722,1046.321,1026.129,1054.635,1024.001,25488349.0
4555,20050721,1020.632,1020.693,1022.044,1009.986,11140360.0
4556,20050720,1021.052,1013.984,1025.103,1008.682,10568559.0
4557,20050719,1014.355,1011.005,1020.675,1004.657,9882316.0
4558,20050718,1012.097,1023.38,1023.38,1008.521,10964842.0
4559,20050715,1026.115,1039.609,1046.364,1021.986,12750514.0
4560,20050714,1040.416,1035.527,1049.881,1033.165,12571093.0
4561,20050713,1037.394,1044.578,1045.943,1033.81,12821974.0
4562,20050712,1046.161,1007.901,1048.918,1004.081,18457805.0
4563,20050711,1011.499,1026.79,1043.207,1009.038,11330361.0
4564,20050708,1017.983,1036.412,1036.412,1015.399,10337367.0
4565,20050707,1038.597,1033.218,1044.053,1030.498,8570426.0
4566,20050706,1033.545,1040.699,1044.779,1028.22,9196428.0
4567,20050705,1039.043,1043.883,1047.823,1032.515,10494885.0
4568,20050704,1047.278,1050.242,1050.242,1030.179,12275958.0
4569,20050701,1055.594,1077.313,1077.313,1053.631,13597814.0
4570,20050630,1080.938,1103.477,1103.477,1078.1,13785959.0
4571,20050629,1104.992,1111.667,1113.522,1103.906,13469379.0
4572,20050628,1108.588,1120.945,1120.945,1105.341,13458431.0
4573,20050627,1124.64,1108.465,1129.959,1108.465,21842381.0
4574,20050624,1101.882,1091.989,1102.23,1087.693,11121075.0
4575,20050623,1093.702,1100.559,1106.749,1092.478,11484886.0
4576,20050622,1102.033,1098.958,1103.249,1090.745,12351453.0
4577,20050621,1101.486,1115.665,1115.665,1098.904,15478090.0
4578,20050620,1115.62,1087.849,1115.862,1073.41,21468619.0
4579,20050617,1085.61,1090.114,1094.669,1079.078,16752562.0
4580,20050616,1086.01,1071.772,1086.348,1064.027,14483083.0
4581,20050615,1072.836,1090.458,1090.458,1070.065,15267633.0
4582,20050614,1093.464,1108.337,1119.676,1092.402,18368255.0
4583,20050613,1106.291,1105.961,1112.101,1085.866,19203779.0
4584,20050610,1108.286,1130.554,1130.554,1101.828,28410801.0
4585,20050609,1131.052,1118.806,1146.417,1103.681,40690928.0
4586,20050608,1115.582,1044.179,1118.694,1040.158,40282852.0
4587,20050607,1030.941,1036.617,1055.629,1029.539,15703053.0
4588,20050606,1034.378,1010.381,1034.853,998.228,11043599.0
4589,20050603,1013.637,1013.903,1019.922,1000.522,10016268.0
4590,20050602,1016.063,1036.73,1036.73,1008.754,11465556.0
4591,20050601,1039.187,1059.61,1063.518,1035.706,10062490.0
4592,20050531,1060.738,1061.612,1070.502,1057.748,9239224.0
4593,20050530,1060.162,1049.721,1063.947,1043.276,8599816.0
4594,20050527,1051.946,1056.323,1068.211,1050.055,10146251.0
4595,20050526,1058.867,1071.212,1077.441,1055.816,9498556.0
4596,20050525,1072.137,1072.521,1082.179,1064.875,9807597.0
4597,20050524,1073.847,1065.998,1078.098,1057.536,11029454.0
4598,20050523,1070.844,1095.308,1095.308,1069.435,9533945.0
4599,20050520,1099.269,1100.491,1108.61,1094.669,9584041.0
4600,20050519,1103.475,1101.753,1107.227,1083.115,10658166.0
4601,20050518,1102.965,1099.74,1108.844,1090.299,10378408.0
4602,20050517,1099.64,1091.258,1108.178,1083.943,11568727.0
4603,20050516,1095.468,1105.397,1105.397,1082.137,10227759.0
4604,20050513,1107.627,1101.606,1120.169,1093.281,13474947.0
4605,20050512,1103.993,1122.178,1122.916,1099.84,12355883.0
4606,20050511,1124.271,1134.595,1140.171,1121.867,10995569.0
4607,20050510,1135.561,1126.818,1135.798,1108.42,13164154.0
4608,20050509,1130.835,1160.62,1165.39,1130.411,10869350.0
4609,20050429,1159.146,1168.331,1170.199,1155.985,14105696.0
4610,20050428,1169.118,1145.746,1172.71,1135.733,17419743.0
4611,20050427,1148.757,1165.099,1166.198,1148.138,13612865.0
4612,20050426,1165.335,1155.644,1169.145,1151.637,13974141.0
4613,20050425,1157.971,1166.342,1166.342,1146.414,13547648.0
4614,20050422,1169.187,1171.028,1177.885,1163.402,13578363.0
4615,20050421,1172.556,1182.205,1190.541,1167.994,13266844.0
4616,20050420,1184.193,1198.956,1198.956,1178.64,11182984.0
4617,20050419,1199.902,1196.281,1202.492,1191.231,10950126.0
4618,20050418,1197.735,1212.392,1212.392,1190.984,11671176.0
4619,20050415,1216.962,1229.68,1229.68,1213.203,14262298.0
4620,20050414,1234.332,1252.206,1253.598,1233.237,15616198.0
4621,20050413,1248.203,1228.974,1254.319,1228.974,19547071.0
4622,20050412,1219.511,1239.134,1239.134,1218.512,13075881.0
4623,20050411,1240.972,1248.15,1252.813,1235.356,19300757.0
4624,20050408,1248.521,1225.049,1249.203,1218.759,17768998.0
4625,20050407,1225.487,1216.728,1248.062,1213.65,24276814.0
4626,20050406,1214.868,1191.198,1220.415,1183.906,16727966.0
4627,20050405,1191.745,1200.691,1209.341,1189.255,11582684.0
4628,20050404,1202.967,1212.118,1218.275,1196.945,13794401.0
4629,20050401,1223.566,1180.373,1237.8,1173.543,19660332.0
4630,20050331,1181.236,1168.828,1181.531,1162.031,10437790.0
4631,20050330,1172.574,1192.447,1192.447,1171.811,11383481.0
4632,20050329,1195.018,1199.691,1209.229,1194.589,9233160.0
4633,20050328,1200.113,1204.85,1204.85,1185.456,9023233.0
4634,20050325,1205.634,1207.203,1211.16,1199.87,9527589.0
4635,20050324,1208.192,1200.257,1208.608,1187.581,11477190.0
4636,20050323,1201.649,1205.755,1218.011,1194.322,13440605.0
4637,20050322,1206.922,1230.682,1231.676,1202.427,14653309.0
4638,20050321,1231.046,1226.143,1232.817,1220.824,9963687.0
4639,20050318,1227.403,1242.453,1248.034,1223.615,12452432.0
4640,20050317,1243.475,1255.985,1257.794,1242.513,12895543.0
4641,20050316,1255.589,1267.052,1268.187,1247.893,13663373.0
4642,20050315,1269.144,1293.132,1293.259,1266.637,15642719.0
4643,20050314,1293.5,1288.985,1304.112,1271.511,18692502.0
4644,20050311,1289.941,1284.513,1292.529,1278.153,14996714.0
4645,20050310,1286.233,1316.9,1316.9,1282.528,17897669.0
4646,20050309,1316.791,1321.208,1326.076,1310.235,20567187.0
4647,20050308,1318.271,1298.25,1318.895,1296.908,17984398.0
4648,20050307,1293.739,1288.408,1296.88,1287.74,10762246.0
4649,20050304,1287.714,1294.156,1299.596,1286.481,11049958.0
4650,20050303,1294.339,1285.197,1295.253,1276.88,12823609.0
4651,20050302,1287.45,1303.31,1316.723,1285.916,18628635.0
4652,20050301,1303.412,1305.249,1308.758,1295.642,13980952.0
4653,20050228,1306.003,1311.439,1315.137,1298.928,17651432.0
4654,20050225,1312.445,1311.367,1328.533,1311.205,24069610.0
4655,20050224,1309.949,1307.036,1310.967,1296.979,20115815.0
4656,20050223,1309.475,1309.624,1316.588,1299.146,24189127.0
4657,20050222,1309.277,1285.629,1312.533,1282.783,22602815.0
4658,20050221,1284.48,1259.528,1284.937,1259.509,12536922.0
4659,20050218,1258.969,1275.664,1278.624,1258.561,10688050.0
4660,20050217,1276.134,1280.028,1280.028,1263.711,11218612.0
4661,20050216,1278.88,1276.015,1291.465,1270.318,14445455.0
4662,20050204,1269.004,1238.609,1274.115,1235.64,17028293.0
4663,20050203,1242.307,1253.813,1269.155,1236.179,20415225.0
4664,20050202,1252.5,1189.502,1253.159,1189.502,19054062.0
4665,20050201,1188.931,1189.501,1203.066,1187.26,9340222.0
4666,20050131,1191.823,1210.755,1210.755,1190.173,9078062.0
4667,20050128,1213.673,1223.727,1226.304,1208.857,8170557.0
4668,20050127,1225.891,1239.579,1241.137,1223.877,9412829.0
4669,20050126,1241.958,1252.372,1254.232,1240.131,9640691.0
4670,20050125,1254.234,1252.354,1254.866,1239.164,11813924.0
4671,20050124,1255.777,1258.024,1265.949,1239.8,18020207.0
4672,20050121,1234.476,1201.933,1237.909,1189.211,16970080.0
4673,20050120,1204.394,1213.368,1213.96,1199.167,10310284.0
4674,20050119,1218.108,1225.075,1225.075,1214.635,9377195.0
4675,20050118,1225.454,1215.776,1226.043,1207.052,10190288.0
4676,20050117,1216.652,1235.574,1236.397,1214.065,10028565.0
4677,20050114,1245.62,1255.871,1268.856,1243.873,9898327.0
4678,20050113,1256.314,1255.718,1259.499,1251.016,8746707.0
4679,20050112,1256.923,1257.17,1257.193,1246.422,6769585.0
4680,20050111,1257.462,1252.711,1260.871,1247.835,7725570.0
